elementary_flow_id,elementary_flow_name,cas_number,formula,synonyms,compartment,subcompartment,unit_name,flow_status,flow_used,conversion_factor,method_elementary_flow_id,method_elementary_flow_name,method_compartment,method_subcompartment,method_unit,compartment_status,acidification|accumulated exceedance (AE),climate change|global warming potential (GWP100),climate change: biogenic|global warming potential (GWP100),climate change: fossil|global warming potential (GWP100),climate change: land use and land use change|global warming potential (GWP100),particulate matter formation|impact on human health,ecotoxicity: freshwater|comparative toxic unit for ecosystems (CTUe),"ecotoxicity: freshwater, inorganics|comparative toxic unit for ecosystems (CTUe)","ecotoxicity: freshwater, metals|comparative toxic unit for ecosystems (CTUe)","ecotoxicity: freshwater, organics|comparative toxic unit for ecosystems (CTUe)",eutrophication: marine|fraction of nutrients reaching marine end compartment (N),eutrophication: freshwater|fraction of nutrients reaching freshwater end compartment (P),eutrophication: terrestrial|accumulated exceedance (AE),human toxicity: carcinogenic|comparative toxic unit for human (CTUh),"human toxicity: carcinogenic, inorganics|comparative toxic unit for human (CTUh)","human toxicity: carcinogenic, metals|comparative toxic unit for human (CTUh)","human toxicity: carcinogenic, organics|comparative toxic unit for human (CTUh)",human toxicity: non-carcinogenic|comparative toxic unit for human (CTUh),"human toxicity: non-carcinogenic, inorganics|comparative toxic unit for human (CTUh)","human toxicity: non-carcinogenic, metals|comparative toxic unit for human (CTUh)","human toxicity: non-carcinogenic, organics|comparative toxic unit for human (CTUh)",ionising radiation: human health|human exposure efficiency relative to u235,land use|soil quality index,ozone depletion|ozone depletion potential (ODP),photochemical oxidant formation: human health|tropospheric ozone concentration increase,energy resources: non-renewable|abiotic depletion potential (ADP): fossil fuels,material resources: metals/minerals|abiotic depletion potential (ADP): elements (ultimate reserves),water use|user deprivation potential (deprivation-weighted water consumption)
7da26881-518f-4b1b-87bf-7d1f633a7c1a,Thallium I,022537-56-0,Tl+,Thallium; Thallium (+1); Thallium ion,water,ground-,kg,"mapped: stripped, CAS",,1.0,91c6166d-6f12-4795-b058-1186ab2d7777,thallium (i),Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,3530.0,,3530.0,,,,,,,,,0.00016286,,0.00016286,,,,,,,,
7e9baf19-8fa4-49c6-a3c2-2e875217e60b,Thallium I,022537-56-0,Tl+,Thallium; Thallium (+1); Thallium ion,water,"ground-, long-term",kg,"mapped: stripped, CAS",,1.0,e4814a92-6031-4399-bebf-d004f901b70e,thallium (i),Emissions to water,"Emissions to water, unspecified (long-term)",kg,mapped,,,,,,,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,
7ae387da-8a0f-4931-97d4-49e93c0f5482,Thallium I,022537-56-0,Tl+,Thallium; Thallium (+1); Thallium ion,water,ocean,kg,"mapped: stripped, CAS",,1.0,cf1fd706-e7c2-45d5-9a34-389494b63544,thallium (i),Emissions to water,Emissions to sea water,kg,mapped,,,,,,,9.5e-18,,9.5e-18,,,,,,,,,1.0529e-05,,1.0529e-05,,,,,,,,
d9008a06-991c-4acc-a33e-5483ffd2491e,Thallium I,022537-56-0,Tl+,Thallium; Thallium (+1); Thallium ion,water,surface water,kg,"mapped: stripped, CAS",,1.0,91c6166d-6f12-4795-b058-1186ab2d7777,thallium (i),Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,3530.0,,3530.0,,,,,,,,,0.00016286,,0.00016286,,,,,,,,
32fccda4-0d99-40ab-b65f-c7203080b62b,Thallium I,022537-56-0,Tl+,Thallium; Thallium (+1); Thallium ion,water,unspecified,kg,"mapped: stripped, CAS",,1.0,a0d76716-6395-4cf7-bfc3-9930cde9e26a,thallium (i),Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,1765.0,,1765.0,,,,,,,,,8.6694e-05,,8.6694e-05,,,,,,,,
e29f6c49-884e-50fc-90a6-1ac6e862d72d,Thiabendazole,000148-79-8,C10H7N3S,"4-(1H-benzimidazol-2-yl)-1,3-thiazole",air,"low population density, long-term",kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-9857-0050c2490048,thiabendazole,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,,,,
6134cc9d-f34f-5f98-88ed-42adf1028b8f,Thiabendazole,000148-79-8,C10H7N3S,"4-(1H-benzimidazol-2-yl)-1,3-thiazole",air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-9859-0050c2490048,thiabendazole,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,652.71,,,652.71,,,,0.0,,,0.0,5.361e-07,,,5.361e-07,,,,,,,
03ccc7a5-9dfd-5fee-bb4a-24ca9b22d640,Thiabendazole,000148-79-8,C10H7N3S,"4-(1H-benzimidazol-2-yl)-1,3-thiazole",air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-9856-0050c2490048,thiabendazole,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,1238.0,,,1238.0,,,,0.0,,,0.0,7.8968e-07,,,7.8968e-07,,,,,,,
c5094d89-50ee-5a7a-8ff3-cf50b218ef2b,Thiabendazole,000148-79-8,C10H7N3S,"4-(1H-benzimidazol-2-yl)-1,3-thiazole",soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,4d9a8790-3ddd-11dd-9366-0050c2490048,thiabendazole,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,1030.6,,,1030.6,,,,0.0,,,0.0,7.9108e-08,,,7.9108e-08,,,,,,,
0390d424-73c6-579e-8c8d-4a544f1698f4,Thiabendazole,000148-79-8,C10H7N3S,"4-(1H-benzimidazol-2-yl)-1,3-thiazole",soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-ab17-0050c2490048,thiabendazole,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,1074.9,,,1074.9,,,,0.0,,,0.0,6.5963e-09,,,6.5963e-09,,,,,,,
30a6dd59-5d2b-5c4c-a6a3-9a3bd8ded2c9,Thiabendazole,000148-79-8,C10H7N3S,"4-(1H-benzimidazol-2-yl)-1,3-thiazole",water,ground-,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-ab14-0050c2490048,thiabendazole,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,92391.0,,,92391.0,,,,0.0,,,0.0,5.6695e-07,,,5.6695e-07,,,,,,,
93ab9ad5-b4eb-5e01-b9e1-1128c146a5d4,Thiabendazole,000148-79-8,C10H7N3S,"4-(1H-benzimidazol-2-yl)-1,3-thiazole",water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-ab16-0050c2490048,thiabendazole,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,46196.0,,,46196.0,,,,0.0,,,0.0,2.8451e-07,,,2.8451e-07,,,,,,,
53f7bad5-fba1-54ca-94af-7abfbc18d21e,Thiacloprid,111988-49-9,C10H9ClN4S,"[3-[(6-chloropyridin-3-yl)methyl]-1,3-thiazolidin-2-ylidene]cyanamide",soil,agricultural,kg,"mapped: overwrite, proxy",,1.0,d70fd4d7-a6ee-4cef-9ba7-6753b6e1c3f7,"Insecticides, unspecified",Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,3315.6,,,3315.6,,,,,,,,1.7828e-06,,,1.7828e-06,,,,,,,
9975947b-6720-5b2c-9361-cb1706bc2c46,Thiamethoxam,153719-23-4,C8H10ClN5O3S,,air,"low population density, long-term",kg,"mapped: name, stripped, CAS",,1.0,f57f70bc-576b-4614-831c-8a5278c0e484,Thiamethoxam,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,
30d74b5c-a7a1-5666-9582-a48aae195c75,Thiamethoxam,153719-23-4,C8H10ClN5O3S,,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,403905ad-b028-41cf-8b84-9484f8c743ab,Thiamethoxam,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,2713.2,,,2713.2,,,,,,,,,,,,,,,,,,
63f6afa3-51a7-5c2e-8544-c051f916efbe,Thiamethoxam,153719-23-4,C8H10ClN5O3S,,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,b00076a2-383b-4a73-a460-5e8f24c25446,Thiamethoxam,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,5387.7,,,5387.7,,,,,,,,,,,,,,,,,,
9a8e2785-9175-4818-83ae-fc394e2d695a,Thiamethoxam,153719-23-4,C8H10ClN5O3S,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,7f67f3c2-f63d-44b3-ae69-c4ba4cd38079,Thiamethoxam,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,18927.0,,,18927.0,,,,,,,,,,,,,,,,,,
33c162f4-1211-53c8-a2cf-b2428f096388,Thiamethoxam,153719-23-4,C8H10ClN5O3S,,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,e20cb728-db78-483e-8b57-39e481a3d485,Thiamethoxam,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,18927.0,,,18927.0,,,,,,,,,,,,,,,,,,
583d89a5-4f69-5e5d-b3fe-4e5a7e00f321,Thiamethoxam,153719-23-4,C8H10ClN5O3S,,water,ground-,kg,"mapped: name, stripped, CAS",,1.0,d7a60bf2-b48d-4360-a99d-ce718ab972ff,Thiamethoxam,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,426440.0,,,426440.0,,,,,,,,,,,,,,,,,,
f4a9daee-4eed-50b7-85c0-b8a641536729,Thiamethoxam,153719-23-4,C8H10ClN5O3S,,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,1f336334-ddf3-4f19-be9b-218e085613b1,Thiamethoxam,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,213220.0,,,213220.0,,,,,,,,,,,,,,,,,,
68f5b661-cd07-445f-b14b-0fa266b3b168,Thidiazuron,051707-55-2,C9H8N4OS,1-phenyl-3-(thiadiazol-5-yl)urea; Dropp,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-aed3-0050c2490048,thidiazuron,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,18694.0,,,18694.0,,,,,,,,,,,,,,,,,,
69ca2cc6-7dbf-5ad6-b90f-48236659dbfc,Thiencarbazone-methyl,317815-83-1,C12H14N4O7S2,,soil,agricultural,kg,mapped: CAS,,1.0,8676b070-2b32-4248-9e5c-dd47c38283b4,"methyl 4-{[(3-methoxy-4-methyl-5-oxo-4,5-dihydro-1h-1,2,4-triazole-1-carbonyl)amino]sulfonyl}-5-methylthiophene-3-carboxylate",Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,9579.9,,,9579.9,,,,,,,,8.0142e-07,,,8.0142e-07,,,,,,,
98fc8cad-e186-4353-8ffb-92ddae8cc685,Thifensulfuron,079277-67-1,C11H11N5O6S2,"3-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]thiophene-2-carboxy",air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc44051d-e6c4-4aa2-a939-73ae1afd9c64,Thifensulfuron,079277-67-1,C11H11N5O6S2,"3-[(4-methoxy-6-methyl-1,3,5-triazin-2-yl)carbamoylsulfamoyl]thiophene-2-carboxy",soil,agricultural,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bafafca-ff89-46aa-9aaf-c93667df13a4,Thifensulfuron-methyl,079277-27-3,C12H13N5O6S2,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-996d-0050c2490048,thifensulfuron-methyl,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,43588.0,,,43588.0,,,,,,,,4.9073e-06,,,4.9073e-06,,,,,,,
5d02269c-1130-47a5-aa86-00d79802dc88,Thiobencarb,028249-77-6,C12H16ClNOS,"4-Chlorobenzyl N,N-diethylthiocarbamate; S-[(4-chlorophenyl)methyl] N,N-diethylcarbamothioate",soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,4d9a8790-3ddd-11dd-95a4-0050c2490048,thiobencarb,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,1782.9,,,1782.9,,,,,,,,6.6096e-07,,,6.6096e-07,,,,,,,
0bd0f9e3-d311-4673-b431-d079399a7151,Thiocyanate,000302-04-5,CNS-,Thiocyanate ion,water,ground-,kg,mapped: CAS,,1.0,9297b4d6-0776-4c54-a688-3c07e07907ca,thiocyanic acid (-1 ion),Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,8779.0,,,8779.0,,,,,,,,,,,,,,,,,,
c11c3c69-ec4d-47ee-8a57-a856c82ee3cb,Thiocyanate,000302-04-5,CNS-,Thiocyanate ion,water,"ground-, long-term",kg,mapped: CAS,,1.0,cc65bfd6-56f0-478e-81e4-63ed17759249,thiocyanic acid (-1 ion),Emissions to water,"Emissions to water, unspecified (long-term)",kg,mapped,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,
53225326-6737-4c40-86d4-87893525fd1a,Thiocyanate,000302-04-5,CNS-,Thiocyanate ion,water,ocean,kg,mapped: CAS,,1.0,b3bfcf7c-3d42-476c-bcfb-f97bf3feda4e,thiocyanic acid (-1 ion),Emissions to water,Emissions to sea water,kg,mapped,,,,,,,0.00085286,,,0.00085286,,,,,,,,,,,,,,,,,,
b3657137-08c4-4ee0-9817-567c47bf5e86,Thiocyanate,000302-04-5,CNS-,Thiocyanate ion,water,surface water,kg,mapped: CAS,,1.0,9297b4d6-0776-4c54-a688-3c07e07907ca,thiocyanic acid (-1 ion),Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,8779.0,,,8779.0,,,,,,,,,,,,,,,,,,
cfa25cc2-6bfe-4b96-819f-cd15fd3859d1,Thiocyanate,000302-04-5,CNS-,Thiocyanate ion,water,unspecified,kg,mapped: CAS,,1.0,f3f19323-1ceb-41ea-807c-7898b77222d4,thiocyanic acid (-1 ion),Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,4389.5,,,4389.5,,,,,,,,,,,,,,,,,,
2c25d5de-bb2f-5fff-bb42-f7177e88e84e,Thiocyclam,031895-21-3,C5H11NS3,"N,N-dimethyltrithian-5-amine",soil,agricultural,kg,"mapped: overwrite, proxy",,1.0,d70fd4d7-a6ee-4cef-9ba7-6753b6e1c3f7,"Insecticides, unspecified",Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,3315.6,,,3315.6,,,,,,,,1.7828e-06,,,1.7828e-06,,,,,,,
d90a3903-d98e-4750-9dc4-647f2c6af3ec,Thiodicarb,059669-26-0,C10H18N4O4S3,,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,4d9a8790-3ddd-11dd-9c97-0050c2490048,thiodicarb,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,6455.3,,,6455.3,,,,,,,,2.6886e-07,,,2.6886e-07,,,,,,,
44230d0d-f11f-473e-8b43-75656dcac834,Thiodicarb,059669-26-0,C10H18N4O4S3,,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,4d9a8790-3ddd-11dd-9c92-0050c2490048,thiodicarb,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,397.54,,,397.54,,,,,,,,5.4695e-09,,,5.4695e-09,,,,,,,
a9f16b03-02bb-5f30-aa21-2516e6365b67,Thiodicarb,059669-26-0,C10H18N4O4S3,,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,4d9a8790-3ddd-11dd-9c9b-0050c2490048,thiodicarb,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,397.54,,,397.54,,,,,,,,2.0849e-09,,,2.0849e-09,,,,,,,
0a57049c-a0d8-5f51-9ee6-cf77704a2fee,Thiodicarb,059669-26-0,C10H18N4O4S3,,water,ground-,kg,"mapped: name, stripped, CAS",,1.0,4d9a8790-3ddd-11dd-9c98-0050c2490048,thiodicarb,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,770900.0,,,770900.0,,,,,,,,3.3059e-06,,,3.3059e-06,,,,,,,
7f5146b2-c36d-5e4f-93ad-9fdacf06c65c,Thiodicarb,059669-26-0,C10H18N4O4S3,,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,4d9a8790-3ddd-11dd-9c9a-0050c2490048,thiodicarb,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,385460.0,,,385460.0,,,,,,,,1.6554e-06,,,1.6554e-06,,,,,,,
e5f860da-0334-4be0-b6ae-969341e05a58,Thionyl chloride,007719-09-7,SOCl2,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686b132d-0ebf-5e4c-84f6-e525cda9a36a,Thiophanate-methyl,023564-05-8,C12H14N4O4S2,methyl N-[[2-(methoxycarbonylcarbamothioylamino)phenyl]carbamothioyl]carbamate; thiophanat-methyl,air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,444e4fc8-e04e-447b-9832-41b0fcc2a784,thiophanate-methyl,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,109.68,,,109.68,,,,,,,,2.2975e-07,,,2.2975e-07,,,,,,,
5fb092b2-04d2-5e05-a0b5-43b44ea2206c,Thiophanate-methyl,023564-05-8,C12H14N4O4S2,methyl N-[[2-(methoxycarbonylcarbamothioylamino)phenyl]carbamothioyl]carbamate; thiophanat-methyl,air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,10ce72de-a532-4b67-a894-8746ba4ef9b1,thiophanate-methyl,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,272.84,,,272.84,,,,,,,,3.5968e-07,,,3.5968e-07,,,,,,,
423112a9-b4c4-4041-8854-57bffde7b9cc,Thiophanate-methyl,023564-05-8,C12H14N4O4S2,methyl N-[[2-(methoxycarbonylcarbamothioylamino)phenyl]carbamothioyl]carbamate; thiophanat-methyl,soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,fd2d0270-d06a-4b3e-8a57-88731d60b4a6,thiophanate-methyl,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,19.038,,,19.038,,,,,,,,3.9496e-09,,,3.9496e-09,,,,,,,
f6596d20-a471-565d-bedb-e1e9b6a6c2f9,Thiophanate-methyl,023564-05-8,C12H14N4O4S2,methyl N-[[2-(methoxycarbonylcarbamothioylamino)phenyl]carbamothioyl]carbamate; thiophanat-methyl,soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,2e075748-5774-4744-b515-ec7723b8abe5,thiophanate-methyl,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,19.038,,,19.038,,,,,,,,1.3525e-09,,,1.3525e-09,,,,,,,
30c14720-e0b4-5980-b00e-eeb17da5d226,Thiophanate-methyl,023564-05-8,C12H14N4O4S2,methyl N-[[2-(methoxycarbonylcarbamothioylamino)phenyl]carbamothioyl]carbamate; thiophanat-methyl,water,ground-,kg,"mapped: name, stripped, CAS",,1.0,fa2e1801-45ae-4be4-a7ea-2ecad5597faa,thiophanate-methyl,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,24258.0,,,24258.0,,,,,,,,1.7223e-06,,,1.7223e-06,,,,,,,
c51b4d46-c971-5ded-ba2c-960b380258cc,Thiophanate-methyl,023564-05-8,C12H14N4O4S2,methyl N-[[2-(methoxycarbonylcarbamothioylamino)phenyl]carbamothioyl]carbamate; thiophanat-methyl,water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,d066d120-26c6-4a93-aae4-b4110d339de4,thiophanate-methyl,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,12129.0,,,12129.0,,,,,,,,8.6144e-07,,,8.6144e-07,,,,,,,
6a868660-04a2-5c62-9860-73a1e29305b9,Thiram,000137-26-8,C6H12N2S4,"dimethylcarbamothioylsulfanyl n,n-dimethylcarbamodithioate; tetramethylthiuram disulfide",air,"low population density, long-term",kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-ac7c-0050c2490048,thiram,Emissions to air,"Emissions to air, unspecified (long-term)",kg,mapped,,,,,,,0.0,,,0.0,,,,0.0,,,0.0,0.0,,,0.0,,,,,,,
6a9e719c-eb10-587e-8309-4ee4c7eadcc6,Thiram,000137-26-8,C6H12N2S4,"dimethylcarbamothioylsulfanyl n,n-dimethylcarbamodithioate; tetramethylthiuram disulfide",air,non-urban air or from high stacks,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-ac7e-0050c2490048,thiram,Emissions to air,Emissions to non-urban air or from high stacks,kg,mapped,,,,,,,635.73,,,635.73,,,,0.0,,,0.0,6.9104e-07,,,6.9104e-07,,,,,,,
b2b02324-d9f2-5f09-96f2-210d7c6b0ae4,Thiram,000137-26-8,C6H12N2S4,"dimethylcarbamothioylsulfanyl n,n-dimethylcarbamodithioate; tetramethylthiuram disulfide",air,unspecified,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-ac7b-0050c2490048,thiram,Emissions to air,"Emissions to air, unspecified",kg,mapped,,,,,,,3992.7,,,3992.7,,,,0.0,,,0.0,5.9549e-05,,,5.9549e-05,,,,,,,
f992dcb8-c19c-46b1-a36b-3053ef83b755,Thiram,000137-26-8,C6H12N2S4,"dimethylcarbamothioylsulfanyl n,n-dimethylcarbamodithioate; tetramethylthiuram disulfide",soil,agricultural,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-ac79-0050c2490048,thiram,Emissions to soil,Emissions to agricultural soil,kg,mapped,,,,,,,394.16,,,394.16,,,,0.0,,,0.0,8.0458e-09,,,8.0458e-09,,,,,,,
ffbd180e-dc01-580a-a7ad-24b3676c4433,Thiram,000137-26-8,C6H12N2S4,"dimethylcarbamothioylsulfanyl n,n-dimethylcarbamodithioate; tetramethylthiuram disulfide",soil,forestry,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-ac82-0050c2490048,thiram,Emissions to soil,Emissions to non-agricultural soil,kg,mapped,,,,,,,394.39,,,394.39,,,,0.0,,,0.0,1.9622e-09,,,1.9622e-09,,,,,,,
d718a4e6-87ff-532c-82c2-8ec16f00ddfe,Thiram,000137-26-8,C6H12N2S4,"dimethylcarbamothioylsulfanyl n,n-dimethylcarbamodithioate; tetramethylthiuram disulfide",water,ground-,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-ac7f-0050c2490048,thiram,Emissions to water,Emissions to fresh water,kg,mapped,,,,,,,770570.0,,,770570.0,,,,0.0,,,0.0,3.3714e-06,,,3.3714e-06,,,,,,,
ef1c247b-2e9a-5f01-b4a4-a316184bbc46,Thiram,000137-26-8,C6H12N2S4,"dimethylcarbamothioylsulfanyl n,n-dimethylcarbamodithioate; tetramethylthiuram disulfide",water,unspecified,kg,"mapped: name, stripped, CAS",,1.0,fe0acd60-3ddc-11dd-ac81-0050c2490048,thiram,Emissions to water,"Emissions to water, unspecified",kg,mapped,,,,,,,385290.0,,,385290.0,,,,0.0,,,0.0,1.6877e-06,,,1.6877e-06,,,,,,,
7ddfe455-20e9-4aea-b903-79a35289ca45,Thorium,007440-29-1,Th,,air,"low population density, long-term",kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d28f10c4-a8d0-4891-b7a4-362e12360079,Thorium,007440-29-1,Th,,air,non-urban air or from high stacks,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c93b5919-6b01-46c9-8510-cc94d1712168,Thorium,007440-29-1,Th,,air,unspecified,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb16ed3f-19b5-45c6-b504-b2be562d0002,Thorium,007440-29-1,Th,,air,urban air close to ground,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6f4c904-1cb6-5c9c-a098-6505e98391ce,Thorium,007440-29-1,Th,,natural resource,in ground,kg,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea8559cd-e5b3-4e24-8c9e-acb4ef1e7e99,Thorium-228,014274-82-9,228Th,,air,"low population density, long-term",kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bae57811-0343-41be-97cf-2c74279dd638,Thorium-228,014274-82-9,228Th,,air,non-urban air or from high stacks,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecc877ac-3c34-4838-b1f8-6ae0ff2cd2fc,Thorium-228,014274-82-9,228Th,,air,unspecified,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e769b2f-11ce-4ec1-ad99-a27c93361e72,Thorium-228,014274-82-9,228Th,,air,urban air close to ground,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caae5c9b-66bf-4e1a-aa73-f84d11a41753,Thorium-228,014274-82-9,228Th,,water,ground-,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75f898f6-1051-486f-bb82-af34e02a8f8b,Thorium-228,014274-82-9,228Th,,water,"ground-, long-term",kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27d2b49d-9ecb-4b0a-80dc-9c6598464c6a,Thorium-228,014274-82-9,228Th,,water,ocean,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714732d3-61e1-4bad-a4e3-a4f3573d8bc6,Thorium-228,014274-82-9,228Th,,water,surface water,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ed0d428-ca56-4356-accf-4e18d4ea1d77,Thorium-228,014274-82-9,228Th,,water,unspecified,kBq,ecoinvent orphan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046887e9-5de9-44c0-8461-3c6da8e9e4b1,Thorium-230,014269-63-7,230Th,,air,"low population density, long-term",kBq,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-9977-0050c2490048,thorium-230,Emissions to air,"Emissions to air, unspecified (long-term)",kBq,mapped,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,
4eb24f81-0468-4b92-bae3-8b12dfc90438,Thorium-230,014269-63-7,230Th,,air,non-urban air or from high stacks,kBq,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-9979-0050c2490048,thorium-230,Emissions to air,Emissions to non-urban air or from high stacks,kBq,mapped,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,
22d1736f-baa9-481e-9583-42654a6a7c26,Thorium-230,014269-63-7,230Th,,air,unspecified,kBq,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-9976-0050c2490048,thorium-230,Emissions to air,"Emissions to air, unspecified",kBq,mapped,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,
c314e244-baef-48fb-b4f6-ca5e5a0de545,Thorium-230,014269-63-7,230Th,,air,urban air close to ground,kBq,"mapped: name, stripped, CAS",,1.0,08a91e70-3ddc-11dd-9978-0050c2490048,thorium-230,Emissions to air,Emissions to urban air close to ground,kBq,mapped,,,,,,,,,,,,,,,,,,,,,,2.14,,,,,,
